MsgType;Account;ClOrdID;HandlInst;OrderID;OrderQty;OrdType;OrigClOrdID;Price;Side;Symbol;TimeInForce;TransactTime;ExecBroker;StopPx;MinQty;MaxFloor;ExpireDate;Memo;BeginString;BodyLength;MsgSeqNum;SenderCompID;SenderSubID;TargetCompID;TargetSubID;SendingTime;CheckSum
F;012348;00112-CXL;1;null;500.0;2;00112;32.15;2;RSID3;0;2012-04-18 19:50:12.285-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.285-0300;null
F;012349;00113-CXL;1;null;1000.0;2;00113;12.33;1;RSID3;0;2012-04-18 19:50:12.286-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.286-0300;null
F;012345;00114-CXL;1;null;500.0;2;00114;25.0;1;BBDC4;0;2012-04-18 19:50:12.286-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.286-0300;null
F;ABCDE;00115-CXL;1;null;500.0;2;00115;34.23;1;PETR4;0;2012-04-18 19:50:12.286-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.286-0300;null
F;ABCDE;00116-CXL;1;null;100.0;2;00116;34.23;2;VALE5;0;2012-04-18 19:50:12.286-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.287-0300;null
F;012345;00117-CXL;1;null;300.0;2;00117;21.34;2;VALE5;0;2012-04-18 19:50:12.287-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.287-0300;null
F;012346;00118-CXL;1;null;500.0;2;00118;32.12;1;PETR3;0;2012-04-18 19:50:12.288-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.288-0300;null
F;012347;00119-CXL;1;null;500.0;2;00119;32.12;2;PDGR3;0;2012-04-18 19:50:12.288-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.288-0300;null
F;012348;00120-CXL;1;null;100.0;2;00120;32.15;2;PDGR3;0;2012-04-18 19:50:12.288-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.289-0300;null
F;012349;00121-CXL;1;null;4500.0;2;00121;12.33;2;PDGR3;0;2012-04-18 19:50:12.289-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.289-0300;null
F;012350;00122-CXL;1;null;1100.0;2;00122;12.4;1;RSID3;0;2012-04-18 19:50:12.289-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.289-0300;null
F;012351;00123-CXL;1;null;1000.0;2;00123;23.45;2;RSID3;0;2012-04-18 19:50:12.290-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.290-0300;null
F;012345;00124-CXL;1;null;500.0;2;00124;25.0;1;BBDC4;0;2012-04-18 19:50:12.290-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.290-0300;null
F;ABCDE;00125-CXL;1;null;500.0;2;00125;34.23;1;GOLL4;0;2012-04-18 19:50:12.291-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.291-0300;null
F;ABCDE;00126-CXL;1;null;100.0;2;00126;34.23;2;TAMM4;0;2012-04-18 19:50:12.291-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.291-0300;null
F;012345;00127-CXL;1;null;300.0;2;00127;21.34;2;VALE3;0;2012-04-18 19:50:12.291-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.292-0300;null
F;012346;00128-CXL;1;null;500.0;2;00128;32.12;2;VALE5;0;2012-04-18 19:50:12.293-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.293-0300;null
F;012347;00129-CXL;1;null;500.0;2;00129;32.12;1;ELET3;0;2012-04-18 19:50:12.293-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:50:12.293-0300;null
D;012345;00001;1;null;1000.0;2;null;25.0;1;PETR4;0;2012-04-18 19:53:04.891-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.893-0300;null
D;ABCDE;00002;1;null;500.0;2;null;34.23;2;VALE5;0;2012-04-18 19:53:04.905-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.905-0300;null
F;ABCDE;00003;1;null;500.0;2;00002;34.23;2;VALE5;0;2012-04-18 19:53:04.906-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.906-0300;null
D;012345;00004;1;null;100.0;2;null;21.34;1;PETR3;0;2012-04-18 19:53:04.906-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.906-0300;null
D;012346;00005;1;null;300.0;2;null;32.12;2;PDGR3;0;2012-04-18 19:53:04.907-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.907-0300;null
G;012347;00006;1;null;500.0;2;00005;32.12;2;PDGR3;0;2012-04-18 19:53:04.907-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.907-0300;null
G;012348;00007;1;null;500.0;2;00006;32.15;2;PDGR3;0;2012-04-18 19:53:04.908-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.908-0300;null
D;012349;00008;1;null;100.0;2;null;12.33;1;RSID3;0;2012-04-18 19:53:04.908-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.908-0300;null
D;012350;00009;1;null;4500.0;2;null;12.4;2;RSID3;0;2012-04-18 19:53:04.909-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.909-0300;null
D;012351;00010;1;null;1100.0;2;null;23.45;1;BBDC4;0;2012-04-18 19:53:04.909-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.909-0300;null
D;012345;00011;1;null;1000.0;2;null;25.0;1;PETR4;0;2012-04-18 19:53:04.910-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.910-0300;null
D;ABCDE;00012;1;null;500.0;2;null;34.23;2;VALE5;0;2012-04-18 19:53:04.910-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.911-0300;null
D;ABCDE;00013;1;null;500.0;2;null;34.23;2;VALE5;0;2012-04-18 19:53:04.911-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.911-0300;null
D;012345;00014;1;null;100.0;2;null;21.34;1;PETR3;0;2012-04-18 19:53:04.912-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.912-0300;null
D;012346;00015;1;null;300.0;2;null;32.12;2;PDGR3;0;2012-04-18 19:53:04.913-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.913-0300;null
D;012347;00016;1;null;500.0;2;null;32.12;2;PDGR3;0;2012-04-18 19:53:04.913-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.913-0300;null
D;012348;00017;1;null;500.0;2;null;32.15;2;PDGR3;0;2012-04-18 19:53:04.914-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.914-0300;null
D;012349;00018;1;null;100.0;2;null;12.33;1;RSID3;0;2012-04-18 19:53:04.914-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.914-0300;null
D;012350;00019;1;null;4500.0;2;null;12.4;2;RSID3;0;2012-04-18 19:53:04.915-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.915-0300;null
D;012351;00020;1;null;1100.0;2;null;23.45;1;BBDC4;0;2012-04-18 19:53:04.915-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.915-0300;null
D;012345;00021;1;null;1000.0;2;null;25.0;1;GOLL4;0;2012-04-18 19:53:04.916-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.916-0300;null
D;ABCDE;00022;1;null;500.0;2;null;34.23;1;TAMM4;0;2012-04-18 19:53:04.916-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.916-0300;null
D;ABCDE;00023;1;null;500.0;2;null;34.23;2;VALE3;0;2012-04-18 19:53:04.917-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.917-0300;null
D;012345;00024;1;null;100.0;2;null;21.34;2;VALE5;0;2012-04-18 19:53:04.917-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.917-0300;null
D;012346;00025;1;null;300.0;2;null;32.12;1;ELET3;0;2012-04-18 19:53:04.918-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.918-0300;null
D;012347;00026;1;null;500.0;2;null;32.12;2;TNLP4;0;2012-04-18 19:53:04.918-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.918-0300;null
D;012348;00027;1;null;500.0;2;null;32.15;2;PETR4;0;2012-04-18 19:53:04.920-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.936-0300;null
D;012349;00028;1;null;100.0;2;null;12.33;2;VALE5;0;2012-04-18 19:53:04.936-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.937-0300;null
D;012350;00029;1;null;4500.0;2;null;12.4;1;VALE5;0;2012-04-18 19:53:04.937-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.938-0300;null
D;012351;00030;1;null;1100.0;2;null;23.45;1;PETR3;0;2012-04-18 19:53:04.938-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.938-0300;null
D;012345;00031;1;null;1000.0;2;null;25.0;1;PDGR3;0;2012-04-18 19:53:04.939-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.939-0300;null
D;ABCDE;00032;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-04-18 19:53:04.939-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.939-0300;null
D;ABCDE;00033;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-04-18 19:53:04.940-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.940-0300;null
D;012345;00034;1;null;100.0;2;null;21.34;1;RSID3;0;2012-04-18 19:53:04.940-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.940-0300;null
D;012346;00035;1;null;300.0;2;null;32.12;1;RSID3;0;2012-04-18 19:53:04.941-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.941-0300;null
D;012347;00036;1;null;500.0;2;null;32.12;1;BBDC4;0;2012-04-18 19:53:04.941-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.941-0300;null
D;012348;00037;1;null;500.0;2;null;32.15;2;PETR4;0;2012-04-18 19:53:04.942-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.942-0300;null
D;012349;00038;1;null;100.0;2;null;12.33;2;VALE5;0;2012-04-18 19:53:04.942-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.942-0300;null
D;012350;00039;1;null;4500.0;2;null;12.4;1;VALE5;0;2012-04-18 19:53:04.943-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.943-0300;null
D;012351;00040;1;null;1100.0;2;null;23.45;2;PETR3;0;2012-04-18 19:53:04.943-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.943-0300;null
D;012345;00041;1;null;1000.0;2;null;25.0;2;PDGR3;0;2012-04-18 19:53:04.944-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.944-0300;null
D;ABCDE;00042;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-04-18 19:53:04.944-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.944-0300;null
D;ABCDE;00043;1;null;500.0;2;null;34.23;1;PDGR3;0;2012-04-18 19:53:04.945-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.945-0300;null
D;012345;00044;1;null;100.0;2;null;21.34;2;RSID3;0;2012-04-18 19:53:04.946-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.946-0300;null
D;012346;00045;1;null;300.0;2;null;32.12;1;RSID3;0;2012-04-18 19:53:04.946-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.947-0300;null
D;012347;00046;1;null;500.0;2;null;32.12;1;BBDC4;0;2012-04-18 19:53:04.947-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.947-0300;null
D;012348;00047;1;null;500.0;2;null;32.15;2;GOLL4;0;2012-04-18 19:53:04.947-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.948-0300;null
D;012349;00048;1;null;100.0;2;null;12.33;2;TAMM4;0;2012-04-18 19:53:04.948-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.948-0300;null
D;012350;00049;1;null;4500.0;2;null;12.4;1;VALE3;0;2012-04-18 19:53:04.948-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.949-0300;null
D;012351;00050;1;null;1100.0;2;null;23.45;2;VALE5;0;2012-04-18 19:53:04.949-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.949-0300;null
D;012345;00051;1;null;1000.0;2;null;25.0;2;ELET3;0;2012-04-18 19:53:04.949-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.951-0300;null
D;ABCDE;00052;1;null;500.0;2;null;34.23;2;TNLP4;0;2012-04-18 19:53:04.955-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.955-0300;null
D;ABCDE;00053;1;null;500.0;2;null;34.23;1;PETR4;0;2012-04-18 19:53:04.955-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.956-0300;null
D;012345;00054;1;null;1000.0;2;null;21.34;2;VALE5;0;2012-04-18 19:53:04.956-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.956-0300;null
D;012346;00055;1;null;500.0;2;null;32.12;1;VALE5;0;2012-04-18 19:53:04.957-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.958-0300;null
D;012347;00056;1;null;500.0;2;null;32.12;1;PETR3;0;2012-04-18 19:53:04.958-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.958-0300;null
D;012348;00057;1;null;100.0;2;null;32.15;1;PDGR3;0;2012-04-18 19:53:04.959-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.959-0300;null
D;012349;00058;1;null;300.0;2;null;12.33;2;PDGR3;0;2012-04-18 19:53:04.959-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.959-0300;null
D;012345;00059;1;null;500.0;2;null;25.0;2;PDGR3;0;2012-04-18 19:53:04.960-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.960-0300;null
D;ABCDE;00060;1;null;500.0;2;null;34.23;1;RSID3;0;2012-04-18 19:53:04.960-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.961-0300;null
D;ABCDE;00061;1;null;100.0;2;null;34.23;2;RSID3;0;2012-04-18 19:53:04.961-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.961-0300;null
D;012345;00062;1;null;4500.0;2;null;21.34;1;BBDC4;0;2012-04-18 19:53:04.962-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.963-0300;null
D;012346;00063;1;null;1100.0;2;null;32.12;1;PETR4;0;2012-04-18 19:53:04.963-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.963-0300;null
D;012347;00064;1;null;1000.0;2;null;32.12;2;VALE5;0;2012-04-18 19:53:04.963-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.964-0300;null
D;012348;00065;1;null;500.0;2;null;32.15;2;VALE5;0;2012-04-18 19:53:04.964-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.964-0300;null
D;012349;00066;1;null;500.0;2;null;12.33;1;PETR3;0;2012-04-18 19:53:04.964-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.965-0300;null
D;012350;00067;1;null;100.0;2;null;12.4;2;PDGR3;0;2012-04-18 19:53:04.965-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.973-0300;null
D;012351;00068;1;null;300.0;2;null;23.45;2;PDGR3;0;2012-04-18 19:53:04.974-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.974-0300;null
D;012345;00069;1;null;500.0;2;null;25.0;2;PDGR3;0;2012-04-18 19:53:04.974-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.975-0300;null
D;ABCDE;00070;1;null;500.0;2;null;34.23;1;RSID3;0;2012-04-18 19:53:04.975-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.977-0300;null
D;ABCDE;00071;1;null;1000.0;2;null;34.23;1;RSID3;0;2012-04-18 19:53:04.977-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.977-0300;null
D;012345;00072;1;null;500.0;2;null;21.34;2;BBDC4;0;2012-04-18 19:53:04.977-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.978-0300;null
D;012345;00073;1;null;500.0;2;null;25.0;2;GOLL4;0;2012-04-18 19:53:04.978-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.978-0300;null
D;ABCDE;00074;1;null;100.0;2;null;34.23;1;TAMM4;0;2012-04-18 19:53:04.978-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.979-0300;null
D;ABCDE;00075;1;null;300.0;2;null;34.23;1;VALE3;0;2012-04-18 19:53:04.979-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.979-0300;null
D;012345;00076;1;null;500.0;2;null;21.34;2;VALE5;0;2012-04-18 19:53:04.979-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.980-0300;null
D;012346;00077;1;null;500.0;2;null;32.12;2;ELET3;0;2012-04-18 19:53:04.980-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.980-0300;null
D;012347;00078;1;null;100.0;2;null;32.12;1;TNLP4;0;2012-04-18 19:53:04.980-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.981-0300;null
D;012348;00079;1;null;4500.0;2;null;32.15;2;PETR4;0;2012-04-18 19:53:04.981-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.981-0300;null
D;012349;00080;1;null;1100.0;2;null;12.33;2;VALE5;0;2012-04-18 19:53:04.981-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.982-0300;null
D;012350;00081;1;null;1000.0;2;null;12.4;2;VALE5;0;2012-04-18 19:53:04.982-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.982-0300;null
D;012345;00082;1;null;500.0;2;null;25.0;1;PETR3;0;2012-04-18 19:53:04.982-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.983-0300;null
D;ABCDE;00083;1;null;500.0;2;null;34.23;2;PDGR3;0;2012-04-18 19:53:04.983-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.983-0300;null
D;ABCDE;00084;1;null;100.0;2;null;34.23;1;PDGR3;0;2012-04-18 19:53:04.985-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.985-0300;null
D;012345;00085;1;null;300.0;2;null;21.34;1;PDGR3;0;2012-04-18 19:53:04.985-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.986-0300;null
D;012346;00086;1;null;500.0;2;null;32.12;1;RSID3;0;2012-04-18 19:53:04.986-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.986-0300;null
D;012347;00087;1;null;500.0;2;null;32.12;2;RSID3;0;2012-04-18 19:53:04.986-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.987-0300;null
D;012348;00088;1;null;100.0;2;null;32.15;2;BBDC4;0;2012-04-18 19:53:04.987-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.987-0300;null
D;012349;00089;1;null;4500.0;2;null;12.33;1;PETR4;0;2012-04-18 19:53:04.994-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.994-0300;null
D;012350;00090;1;null;1100.0;2;null;12.4;2;VALE5;0;2012-04-18 19:53:04.994-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:04.995-0300;null
D;012351;00091;1;null;1000.0;2;null;23.45;2;VALE5;0;2012-04-18 19:53:04.995-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.024-0300;null
D;012345;00092;1;null;500.0;2;null;25.0;2;PETR3;0;2012-04-18 19:53:05.025-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.025-0300;null
D;ABCDE;00093;1;null;500.0;2;null;34.23;1;PDGR3;0;2012-04-18 19:53:05.026-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.026-0300;null
D;ABCDE;00094;1;null;100.0;2;null;34.23;2;PDGR3;0;2012-04-18 19:53:05.026-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.026-0300;null
D;012345;00095;1;null;300.0;2;null;21.34;1;PDGR3;0;2012-04-18 19:53:05.027-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.027-0300;null
D;012346;00096;1;null;500.0;2;null;32.12;1;RSID3;0;2012-04-18 19:53:05.027-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.027-0300;null
D;012347;00097;1;null;500.0;2;null;32.12;1;RSID3;0;2012-04-18 19:53:05.027-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.028-0300;null
D;012348;00098;1;null;100.0;2;null;32.15;2;BBDC4;0;2012-04-18 19:53:05.028-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.028-0300;null
D;012345;00099;1;null;4500.0;2;null;25.0;2;GOLL4;0;2012-04-18 19:53:05.028-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.029-0300;null
D;ABCDE;00100;1;null;1100.0;2;null;34.23;1;TAMM4;0;2012-04-18 19:53:05.029-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.029-0300;null
D;ABCDE;00101;1;null;1000.0;2;null;34.23;2;VALE3;0;2012-04-18 19:53:05.029-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.030-0300;null
D;012345;00102;1;null;500.0;2;null;21.34;2;VALE5;0;2012-04-18 19:53:05.030-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.030-0300;null
D;012346;00103;1;null;500.0;2;null;32.12;2;ELET3;0;2012-04-18 19:53:05.030-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.031-0300;null
D;012347;00104;1;null;100.0;2;null;32.12;1;TNLP4;0;2012-04-18 19:53:05.031-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.031-0300;null
D;012348;00105;1;null;300.0;2;null;32.15;2;PETR4;0;2012-04-18 19:53:05.031-0300;null;null;null;null;null;null;FIX.4.2;null;null;ALPHA;null;BVMF;null;2012-04-18 19:53:05.032-0300;null
